Date,Name,Relation,Entry,XML,Entry_Sentiment
1910-11-14,#Gay_Walter,,"Monday. Nov. 14th. Rather a busy week, settling ourselves and things on the boat, seeing sights –visiting and receiving friends – consulting Mr. Draper about the little mooring garden. Lunched one day with the Gorsts, and another day went to a reception there. Capt. Trefusis, and Mr. Carter BonhamMr. Bonham Carter, Elèna's friend, dined with us one night, and Mr. Lovatt and son – another night – and Mr. Lovatt and son and Mr. Walter Gay came to tea on our first afternoon on the boat. We had tea with the Gays one afternoon – Mrs. Gay very attractive.","<div type=""entry"" xml:id=""EBA-1910-11-14""><dateline><date when=""1910-11-14"">Monday. Nov. 14th.</date></dateline><p>Rather a busy week, settling ourselves and things on the boat, seeing sights–visiting and receiving friends – consulting <persName ref=""#Draper_Mr"">Mr. Draper</persName> about the little mooring garden.Lunched one day with the <persName ref=""#Gorst_Group"">Gorsts</persName>, andanother day went to a reception there. <persName ref=""#Trefusis_Walter"">Capt.Trefusis</persName>, and <persName ref=""#Carter_Bonham_Edgar""><choice><sic>Mr. CarterBonham</sic><corr>Mr. Bonham Carter</corr></choice></persName>, <persName ref=""#Rathbone_Elena"">Elèna</persName>'sfriend, dined with us one night, and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> – another night – and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> and <persName ref=""#Gay_Walter"">Mr. Walter Gay</persName> came to tea on our firstafternoon on the boat. We had tea with the <persName ref=""#Gay_Walter_Mr #Gay_Matilda"">Gays</persName> one afternoon –<persName ref=""#Gay_Matilda"">Mrs. Gay</persName> very attractive.</p></div>",3.0
1910-11-14,#Gay_Walter_Mr,,"Monday. Nov. 14th. Rather a busy week, settling ourselves and things on the boat, seeing sights –visiting and receiving friends – consulting Mr. Draper about the little mooring garden. Lunched one day with the Gorsts, and another day went to a reception there. Capt. Trefusis, and Mr. Carter BonhamMr. Bonham Carter, Elèna's friend, dined with us one night, and Mr. Lovatt and son – another night – and Mr. Lovatt and son and Mr. Walter Gay came to tea on our first afternoon on the boat. We had tea with the Gays one afternoon – Mrs. Gay very attractive.","<div type=""entry"" xml:id=""EBA-1910-11-14""><dateline><date when=""1910-11-14"">Monday. Nov. 14th.</date></dateline><p>Rather a busy week, settling ourselves and things on the boat, seeing sights–visiting and receiving friends – consulting <persName ref=""#Draper_Mr"">Mr. Draper</persName> about the little mooring garden.Lunched one day with the <persName ref=""#Gorst_Group"">Gorsts</persName>, andanother day went to a reception there. <persName ref=""#Trefusis_Walter"">Capt.Trefusis</persName>, and <persName ref=""#Carter_Bonham_Edgar""><choice><sic>Mr. CarterBonham</sic><corr>Mr. Bonham Carter</corr></choice></persName>, <persName ref=""#Rathbone_Elena"">Elèna</persName>'sfriend, dined with us one night, and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> – another night – and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> and <persName ref=""#Gay_Walter"">Mr. Walter Gay</persName> came to tea on our firstafternoon on the boat. We had tea with the <persName ref=""#Gay_Walter_Mr #Gay_Matilda"">Gays</persName> one afternoon –<persName ref=""#Gay_Matilda"">Mrs. Gay</persName> very attractive.</p></div>",3.0
1910-11-14,#Gay_Matilda,,"Monday. Nov. 14th. Rather a busy week, settling ourselves and things on the boat, seeing sights –visiting and receiving friends – consulting Mr. Draper about the little mooring garden. Lunched one day with the Gorsts, and another day went to a reception there. Capt. Trefusis, and Mr. Carter BonhamMr. Bonham Carter, Elèna's friend, dined with us one night, and Mr. Lovatt and son – another night – and Mr. Lovatt and son and Mr. Walter Gay came to tea on our first afternoon on the boat. We had tea with the Gays one afternoon – Mrs. Gay very attractive.","<div type=""entry"" xml:id=""EBA-1910-11-14""><dateline><date when=""1910-11-14"">Monday. Nov. 14th.</date></dateline><p>Rather a busy week, settling ourselves and things on the boat, seeing sights–visiting and receiving friends – consulting <persName ref=""#Draper_Mr"">Mr. Draper</persName> about the little mooring garden.Lunched one day with the <persName ref=""#Gorst_Group"">Gorsts</persName>, andanother day went to a reception there. <persName ref=""#Trefusis_Walter"">Capt.Trefusis</persName>, and <persName ref=""#Carter_Bonham_Edgar""><choice><sic>Mr. CarterBonham</sic><corr>Mr. Bonham Carter</corr></choice></persName>, <persName ref=""#Rathbone_Elena"">Elèna</persName>'sfriend, dined with us one night, and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> – another night – and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> and <persName ref=""#Gay_Walter"">Mr. Walter Gay</persName> came to tea on our firstafternoon on the boat. We had tea with the <persName ref=""#Gay_Walter_Mr #Gay_Matilda"">Gays</persName> one afternoon –<persName ref=""#Gay_Matilda"">Mrs. Gay</persName> very attractive.</p></div>",3.0
1910-11-14,#Gay_Matilda,,"Monday. Nov. 14th. Rather a busy week, settling ourselves and things on the boat, seeing sights –visiting and receiving friends – consulting Mr. Draper about the little mooring garden. Lunched one day with the Gorsts, and another day went to a reception there. Capt. Trefusis, and Mr. Carter BonhamMr. Bonham Carter, Elèna's friend, dined with us one night, and Mr. Lovatt and son – another night – and Mr. Lovatt and son and Mr. Walter Gay came to tea on our first afternoon on the boat. We had tea with the Gays one afternoon – Mrs. Gay very attractive.","<div type=""entry"" xml:id=""EBA-1910-11-14""><dateline><date when=""1910-11-14"">Monday. Nov. 14th.</date></dateline><p>Rather a busy week, settling ourselves and things on the boat, seeing sights–visiting and receiving friends – consulting <persName ref=""#Draper_Mr"">Mr. Draper</persName> about the little mooring garden.Lunched one day with the <persName ref=""#Gorst_Group"">Gorsts</persName>, andanother day went to a reception there. <persName ref=""#Trefusis_Walter"">Capt.Trefusis</persName>, and <persName ref=""#Carter_Bonham_Edgar""><choice><sic>Mr. CarterBonham</sic><corr>Mr. Bonham Carter</corr></choice></persName>, <persName ref=""#Rathbone_Elena"">Elèna</persName>'sfriend, dined with us one night, and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> – another night – and <persName ref=""#Lovatt_Mr #Lovatt_Master"">Mr. Lovatt and son</persName> and <persName ref=""#Gay_Walter"">Mr. Walter Gay</persName> came to tea on our firstafternoon on the boat. We had tea with the <persName ref=""#Gay_Walter_Mr #Gay_Matilda"">Gays</persName> one afternoon –<persName ref=""#Gay_Matilda"">Mrs. Gay</persName> very attractive.</p></div>",3.0
1910-11-21,None,None,None,None,None
1910-12-04,#Rathbone_Elena,,"Second Sunday in Advent. Dec. 4th. A pleasant two weeks we have had – fine, good weather. Elèna busy and enchanted. We have been over to the Valley for lunch. The Buckley family here for tea one afternoon. Mr. Carter and Mr. Weigall for lunch. Mr. Nicol also for lunch. Theo several times to the Valley.","<div type=""entry"" xml:id=""EBA-1910-12-04""><dateline><date when=""1910-12-04"">Second Sunday in Advent. Dec. 4th.</date></dateline><p>A pleasant two weeks we have had – fine, good weather. <persName ref=""#Rathbone_Elena"">Elèna</persName> busy and enchanted. We have beenover to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> for lunch. The<persName ref=""#Buckley_Mr #Buckley_Mrs"">Buckley family</persName> here fortea one afternoon. <persName ref=""#Carter_Howard"">Mr. Carter</persName> and<persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> for lunch. <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> also for lunch. <persName ref=""#Davis_Theodore_M"">Theo</persName> several times to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName>.</p></div>",10.0
1910-12-04,#Buckley_Mr,,"Second Sunday in Advent. Dec. 4th. A pleasant two weeks we have had – fine, good weather. Elèna busy and enchanted. We have been over to the Valley for lunch. The Buckley family here for tea one afternoon. Mr. Carter and Mr. Weigall for lunch. Mr. Nicol also for lunch. Theo several times to the Valley.","<div type=""entry"" xml:id=""EBA-1910-12-04""><dateline><date when=""1910-12-04"">Second Sunday in Advent. Dec. 4th.</date></dateline><p>A pleasant two weeks we have had – fine, good weather. <persName ref=""#Rathbone_Elena"">Elèna</persName> busy and enchanted. We have beenover to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> for lunch. The<persName ref=""#Buckley_Mr #Buckley_Mrs"">Buckley family</persName> here fortea one afternoon. <persName ref=""#Carter_Howard"">Mr. Carter</persName> and<persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> for lunch. <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> also for lunch. <persName ref=""#Davis_Theodore_M"">Theo</persName> several times to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName>.</p></div>",10.0
1910-12-04,#Buckley_Mrs,,"Second Sunday in Advent. Dec. 4th. A pleasant two weeks we have had – fine, good weather. Elèna busy and enchanted. We have been over to the Valley for lunch. The Buckley family here for tea one afternoon. Mr. Carter and Mr. Weigall for lunch. Mr. Nicol also for lunch. Theo several times to the Valley.","<div type=""entry"" xml:id=""EBA-1910-12-04""><dateline><date when=""1910-12-04"">Second Sunday in Advent. Dec. 4th.</date></dateline><p>A pleasant two weeks we have had – fine, good weather. <persName ref=""#Rathbone_Elena"">Elèna</persName> busy and enchanted. We have beenover to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> for lunch. The<persName ref=""#Buckley_Mr #Buckley_Mrs"">Buckley family</persName> here fortea one afternoon. <persName ref=""#Carter_Howard"">Mr. Carter</persName> and<persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> for lunch. <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> also for lunch. <persName ref=""#Davis_Theodore_M"">Theo</persName> several times to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName>.</p></div>",10.0
1910-12-04,#Carter_Howard,,"Second Sunday in Advent. Dec. 4th. A pleasant two weeks we have had – fine, good weather. Elèna busy and enchanted. We have been over to the Valley for lunch. The Buckley family here for tea one afternoon. Mr. Carter and Mr. Weigall for lunch. Mr. Nicol also for lunch. Theo several times to the Valley.","<div type=""entry"" xml:id=""EBA-1910-12-04""><dateline><date when=""1910-12-04"">Second Sunday in Advent. Dec. 4th.</date></dateline><p>A pleasant two weeks we have had – fine, good weather. <persName ref=""#Rathbone_Elena"">Elèna</persName> busy and enchanted. We have beenover to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> for lunch. The<persName ref=""#Buckley_Mr #Buckley_Mrs"">Buckley family</persName> here fortea one afternoon. <persName ref=""#Carter_Howard"">Mr. Carter</persName> and<persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> for lunch. <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> also for lunch. <persName ref=""#Davis_Theodore_M"">Theo</persName> several times to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName>.</p></div>",10.0
1910-12-04,#Weigall_Arthur,,"Second Sunday in Advent. Dec. 4th. A pleasant two weeks we have had – fine, good weather. Elèna busy and enchanted. We have been over to the Valley for lunch. The Buckley family here for tea one afternoon. Mr. Carter and Mr. Weigall for lunch. Mr. Nicol also for lunch. Theo several times to the Valley.","<div type=""entry"" xml:id=""EBA-1910-12-04""><dateline><date when=""1910-12-04"">Second Sunday in Advent. Dec. 4th.</date></dateline><p>A pleasant two weeks we have had – fine, good weather. <persName ref=""#Rathbone_Elena"">Elèna</persName> busy and enchanted. We have beenover to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> for lunch. The<persName ref=""#Buckley_Mr #Buckley_Mrs"">Buckley family</persName> here fortea one afternoon. <persName ref=""#Carter_Howard"">Mr. Carter</persName> and<persName ref=""#Weigall_Arthur"">Mr. Weigall</persName> for lunch. <persName ref=""#Nicol_Erskine"">Mr. Nicol</persName> also for lunch. <persName ref=""#Davis_Theodore_M"">Theo</persName> several times to the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName>.</p></div>",10.0
